id_img,label
25818,neutral
25841,sad
2588,happy
25895,sad
25915,neutral
25919,neutral
25969,sad
25978,neutral
25979,sad
25994,happy
26016,happy
26023,happy
26041,happy
26049,angry
26056,angry
26067,sad
26069,happy
26081,fear
2613,fear
26134,sad
26161,neutral
26187,sad
26190,neutral
26192,neutral
26200,neutral
26209,neutral
26223,neutral
26227,neutral
26237,neutral
26318,neutral
26364,surprise
26411,happy
26453,sad
26464,surprise
26495,neutral
26539,sad
26647,neutral
26654,sad
26682,fear
26715,neutral
26767,happy
2677,happy
26771,fear
26833,neutral
26839,sad
26851,happy
26892,happy
26901,fear
26961,happy
2699,neutral
2710,neutral
27115,fear
27190,happy
27218,sad
27229,neutral
2727,angry
27299,surprise
273,neutral
27306,neutral
27329,happy
27405,neutral
27465,neutral
2747,neutral
2750,neutral
2753,neutral
27533,neutral
27594,sad
27597,happy
2761,happy
27642,fear
27646,happy
27650,happy
27683,fear
27692,neutral
27752,happy
27767,neutral
27864,neutral
2792,neutral
27985,neutral
27995,happy
28005,angry
28007,neutral
28014,happy
28025,neutral
28084,sad
28153,sad
28235,neutral
28251,neutral
28269,happy
28278,happy
2829,sad
28298,neutral
28359,fear
28471,neutral
28478,neutral
28480,sad
28493,neutral
28499,sad
28507,fear
28517,neutral
28531,neutral
28535,neutral
28539,sad
28546,sad
28549,angry
28642,happy
28681,fear
2871,sad
28723,neutral
28769,neutral
28782,neutral
28836,fear
28842,neutral
28846,happy
28854,neutral
28951,neutral
29009,fear
2901,happy
29099,sad
29129,sad
2914,neutral
29216,fear
29246,sad
29256,sad
29311,neutral
29324,sad
29388,neutral
29403,sad
29428,neutral
29438,neutral
29484,fear
29500,sad
29505,neutral
29525,happy
2953,angry
29556,fear
29559,surprise
2957,neutral
29608,neutral
29609,sad
2962,happy
29637,neutral
29664,happy
29694,neutral
29758,neutral
2978,neutral
29794,happy
2984,neutral
29840,angry
29848,sad
29893,neutral
29916,neutral
29921,sad
29944,neutral
2995,angry
2998,neutral
30053,neutral
30121,angry
30167,angry
30197,sad
30220,neutral
30345,neutral
30346,neutral
30371,sad
30374,neutral
30422,angry
3050,neutral
3051,neutral
30530,sad
30543,sad
30546,happy
30581,neutral
30713,neutral
30786,neutral
30850,neutral
30976,sad
31057,neutral
31123,happy
31132,fear
31139,neutral
3115,neutral
31164,neutral
31189,neutral
3123,neutral
31240,sad
31257,sad
31263,neutral
31307,angry
31332,sad
31347,neutral
31371,neutral
31373,neutral
31478,neutral
31483,angry
31486,fear
31546,angry
31561,neutral
31591,neutral
31713,neutral
3174,neutral
31774,neutral
31820,happy
31869,sad
3191,neutral
31949,neutral
31997,neutral
3204,angry
32071,neutral
32081,neutral
3221,sad
32216,sad
32321,neutral
32330,angry
32355,happy
32360,sad
32371,happy
32391,neutral
32443,neutral
32445,happy
32467,neutral
3247,fear
32479,neutral
32508,sad
32516,angry
32547,neutral
32587,neutral
32605,neutral
32636,happy
32671,angry
32683,fear
32730,neutral
3276,happy
32778,neutral
32782,angry
32792,neutral
32817,neutral
32855,angry
32870,neutral
32905,neutral
32914,neutral
32935,happy
32939,fear
32965,neutral
32972,neutral
32978,angry
33005,happy
33013,neutral
33022,sad
33031,happy
33049,neutral
33052,happy
33100,neutral
33124,angry
33159,angry
33182,neutral
33219,neutral
33243,happy
33255,neutral
33317,sad
33346,happy
33381,sad
33399,neutral
33452,neutral
33468,neutral
33471,neutral
33514,happy
33526,neutral
33609,angry
33642,neutral
33699,angry
33710,surprise
3375,neutral
33785,neutral
33794,neutral
33813,happy
33819,angry
33856,neutral
33858,neutral
33863,neutral
33865,neutral
33870,happy
33880,neutral
33894,angry
3395,sad
33965,angry
33999,happy
34037,neutral
3404,neutral
34059,sad
34088,neutral
34093,neutral
34131,sad
34161,neutral
34269,happy
34272,neutral
34279,neutral
34308,neutral
34324,neutral
34335,sad
34513,angry
34526,neutral
34530,neutral
34539,happy
34555,neutral
34598,sad
34612,neutral
34673,neutral
34685,neutral
34854,neutral
34870,neutral
34875,neutral
34920,happy
34979,neutral
3502,sad
35034,angry
35075,neutral
35108,sad
35129,sad
35183,angry
35216,neutral
35229,neutral
35241,sad
35255,neutral
35267,happy
35332,happy
3535,sad
35356,neutral
3537,neutral
35400,neutral
35408,neutral
35484,neutral
35546,neutral
35576,neutral
35628,sad
35657,neutral
3566,neutral
35704,sad
3575,fear
35754,neutral
35755,neutral
35764,happy
35775,neutral
35802,neutral
35852,neutral
3600,sad
3610,sad
3700,neutral
3729,sad
3792,neutral
3795,fear
3899,angry
3909,neutral
3929,neutral
3932,neutral
3953,neutral
3986,neutral
405,neutral
4062,neutral
4124,neutral
4137,neutral
4194,fear
4223,angry
4242,neutral
4314,surprise
4328,neutral
4339,neutral
4372,happy
4380,neutral
4394,neutral
44,fear
4443,neutral
4449,neutral
449,neutral
4552,neutral
4553,neutral
4563,neutral
4573,neutral
4574,angry
4672,neutral
4748,neutral
4752,sad
4770,neutral
4777,angry
4802,neutral
4825,happy
4829,neutral
4868,neutral
4870,neutral
4883,fear
4888,angry
4935,happy
4953,happy
4998,angry
5046,neutral
5053,neutral
5073,neutral
508,angry
5087,happy
5110,angry
5116,neutral
5170,neutral
5186,angry
5258,neutral
5267,happy
5323,happy
5345,neutral
5361,neutral
5385,sad
541,neutral
542,angry
5444,happy
5446,sad
5449,angry
547,neutral
551,sad
5527,happy
5536,neutral
5549,neutral
5561,fear
5591,angry
5651,neutral
5687,neutral
5695,neutral
5708,neutral
5713,happy
5715,neutral
5724,sad
5748,angry
5749,neutral
5784,neutral
5792,fear
5811,neutral
5831,angry
584,happy
5853,sad
5865,happy
5912,neutral
5931,neutral
5953,sad
596,neutral
5976,sad
5984,neutral
60,neutral
601,neutral
6078,neutral
6103,neutral
615,fear
6158,neutral
6180,neutral
6193,fear
6236,neutral
6343,neutral
6351,fear
6388,sad
6397,sad
6412,fear
644,neutral
649,neutral
6502,neutral
651,neutral
6527,neutral
6599,neutral
662,neutral
6664,neutral
6710,angry
673,neutral
6813,neutral
6836,sad
6842,fear
6869,neutral
6891,neutral
6934,sad
7008,fear
7009,neutral
7077,angry
7092,angry
7110,fear
7131,neutral
7198,neutral
7220,neutral
7239,sad
7254,neutral
7273,sad
7274,happy
7348,neutral
7361,neutral
7376,neutral
7398,neutral
7462,sad
7466,neutral
7490,happy
7551,sad
7571,neutral
7588,angry
7599,neutral
7630,angry
766,sad
767,neutral
7717,sad
7755,neutral
7765,sad
7772,neutral
7773,neutral
7788,sad
7823,fear
7831,happy
7871,neutral
7903,neutral
7932,neutral
7953,angry
8003,happy
8054,neutral
8076,angry
8083,neutral
8105,neutral
8141,neutral
8179,neutral
8211,fear
8216,happy
8233,neutral
8247,neutral
8262,neutral
8264,angry
8280,neutral
8295,neutral
8347,surprise
8352,neutral
8373,neutral
838,neutral
8389,sad
8392,neutral
841,neutral
8410,happy
8471,fear
8483,neutral
8498,angry
8516,sad
8536,neutral
855,angry
8599,neutral
8687,sad
8694,angry
8724,neutral
8763,happy
8768,happy
8782,fear
8788,angry
8802,happy
8842,neutral
8862,sad
8863,sad
8868,neutral
8880,happy
891,fear
8919,neutral
8946,sad
8976,sad
8980,neutral
9011,angry
9016,angry
9046,neutral
9050,happy
9069,neutral
9099,sad
9128,neutral
913,sad
9149,neutral
917,happy
9170,neutral
9209,sad
9221,happy
9235,neutral
9252,angry
9273,happy
9276,sad
9288,sad
9292,neutral
9324,happy
9335,angry
9355,sad
9356,fear
9360,happy
9381,neutral
9415,angry
9420,neutral
9434,neutral
9453,neutral
9473,sad
9477,angry
9507,neutral
9543,neutral
9611,sad
9701,fear
9712,neutral
9718,fear
9773,neutral
9803,neutral
9838,neutral
9867,angry
9874,neutral
9936,fear
9975,neutral
9982,sad
9993,angry
10004,angry
1003,neutral
10031,surprise
10073,neutral
10114,fear
10116,angry
10171,angry
10172,angry
10176,angry
1022,sad
10252,sad
1026,sad
10339,fear
10352,sad
10375,happy
10383,fear
10386,sad
10423,angry
10425,neutral
10455,happy
10561,sad
10607,neutral
10620,neutral
10655,angry
10686,neutral
10694,angry
10713,sad
10769,sad
1078,fear
10871,sad
10881,sad
10919,fear
11025,neutral
11026,sad
11031,sad
11100,neutral
11138,fear
11140,sad
11163,fear
11192,sad
11209,surprise
11234,fear
11241,neutral
11264,sad
11280,neutral
11284,neutral
11295,happy
11316,sad
11346,happy
11398,sad
1148,sad
115,fear
11523,sad
1156,surprise
11581,sad
11582,neutral
11601,sad
11626,sad
11640,happy
11662,happy
11722,sad
1173,sad
11746,sad
11790,fear
11794,sad
11836,happy
11867,neutral
11876,sad
11880,neutral
11891,sad
11909,angry
11966,sad
11978,sad
1198,angry
12040,sad
12074,sad
12092,angry
12113,neutral
12119,sad
12190,sad
12246,neutral
12267,happy
12318,fear
12364,fear
12498,sad
12512,neutral
12524,sad
12547,neutral
12591,sad
12594,neutral
12621,neutral
1264,sad
12648,angry
12659,neutral
12661,sad
12702,sad
12758,happy
12791,happy
12818,surprise
12827,angry
12899,sad
12958,neutral
1298,neutral
13000,angry
13027,sad
13051,sad
13091,angry
13150,sad
13162,fear
13180,fear
13187,sad
13293,surprise
13296,sad
13339,sad
13380,fear
13421,neutral
13483,sad
13488,sad
13505,happy
13510,sad
1353,angry
13562,fear
13575,sad
13598,fear
13631,neutral
1364,happy
13666,neutral
13714,sad
13726,fear
13793,sad
13801,angry
13812,sad
13852,sad
13870,angry
13888,sad
13907,happy
13940,fear
13979,happy
13983,neutral
14048,sad
14070,neutral
14106,neutral
14122,fear
14127,neutral
14136,sad
1420,sad
14208,fear
14226,sad
14250,neutral
14346,happy
14384,sad
14388,neutral
14459,fear
14464,neutral
14472,sad
14474,fear
14484,sad
14494,sad
14505,sad
14522,sad
14524,fear
14561,sad
14572,sad
14574,sad
14578,fear
14682,neutral
14696,fear
14729,sad
1482,neutral
14835,sad
14836,happy
15052,happy
15078,neutral
15090,sad
15129,neutral
15145,fear
15167,sad
15169,fear
15192,happy
15208,fear
15289,happy
15294,sad
1536,happy
15365,angry
15373,sad
15436,sad
15447,fear
15462,sad
15468,neutral
15484,sad
1549,sad
15534,sad
15535,sad
15565,happy
15580,sad
15592,sad
1560,happy
15613,angry
15642,sad
15657,sad
15696,sad
15697,angry
15795,angry
15867,angry
15909,angry
15929,sad
16003,fear
16010,angry
16053,happy
16056,surprise
16075,fear
16087,neutral
16125,sad
16151,neutral
16208,sad
16304,neutral
16338,angry
16387,neutral
16388,angry
16405,sad
16443,angry
1645,neutral
16475,sad
16535,sad
16558,sad
16645,surprise
16706,sad
16710,sad
16776,neutral
1678,sad
16787,neutral
16798,sad
16821,sad
16837,sad
16839,fear
16863,neutral
16895,sad
16938,sad
16962,angry
16985,neutral
17003,neutral
17011,neutral
17100,sad
17128,sad
172,angry
17206,angry
17215,fear
17237,happy
17248,happy
17257,fear
17275,sad
17279,angry
17293,neutral
17297,neutral
17331,sad
17341,neutral
17363,fear
17426,neutral
17432,neutral
1751,fear
17518,surprise
17597,neutral
17607,neutral
17625,sad
17662,neutral
17666,sad
17678,sad
17713,angry
17717,angry
1772,neutral
17730,sad
17746,sad
17763,neutral
17767,sad
17775,sad
1778,angry
17784,sad
17794,sad
17887,sad
17912,fear
18047,sad
18067,sad
18101,fear
18120,sad
18180,neutral
18193,sad
18260,sad
18270,fear
18300,neutral
18345,sad
18349,angry
18361,sad
18367,neutral
18381,angry
18457,sad
18475,fear
1854,fear
18550,sad
18573,neutral
18610,surprise
18732,sad
18734,sad
18842,neutral
18855,neutral
18872,sad
18888,sad
18897,angry
1891,sad
18914,angry
18927,sad
1896,neutral
18962,fear
19029,sad
19049,neutral
19082,fear
19084,sad
19095,sad
19145,neutral
19165,happy
19179,neutral
1926,fear
19274,neutral
19285,sad
19303,sad
1931,fear
19364,neutral
1937,happy
19384,angry
19422,happy
19461,sad
19470,sad
19486,sad
19531,angry
19535,happy
19578,fear
19607,sad
19663,fear
19674,fear
1973,neutral
19731,fear
19785,fear
19799,neutral
19861,angry
19864,sad
19880,fear
19893,neutral
19934,neutral
19969,sad
19973,fear
19975,neutral
20,angry
20072,sad
20073,sad
20104,fear
20171,sad
20192,sad
20193,fear
20217,sad
20301,angry
20313,angry
2039,fear
20395,neutral
20400,neutral
20468,fear
20469,angry
20511,sad
20560,sad
20563,neutral
20589,sad
20650,sad
20656,sad
20667,happy
20750,sad
2084,angry
20908,angry
2091,surprise
20964,angry
20979,neutral
21005,sad
21029,surprise
21036,surprise
21078,neutral
21082,happy
21201,neutral
21221,sad
21249,sad
21275,sad
21282,neutral
21312,sad
21324,sad
21428,sad
21434,sad
21531,fear
21535,fear
21549,neutral
2157,happy
21632,fear
21666,sad
21681,sad
21715,angry
21720,neutral
2176,sad
21766,sad
21769,fear
21968,fear
21978,sad
21988,sad
22004,fear
22032,neutral
22051,neutral
22067,fear
22117,fear
22241,angry
22255,fear
22271,happy
22319,angry
22335,angry
2238,sad
2239,neutral
22390,surprise
22416,sad
22419,sad
22448,angry
22449,neutral
22452,sad
22521,angry
2256,angry
22602,angry
22619,fear
22631,fear
22651,surprise
22690,angry
22704,fear
22761,angry
22765,happy
22766,sad
2278,sad
22808,neutral
22816,neutral
22937,neutral
22961,fear
22977,happy
22989,sad
23054,angry
23060,fear
231,sad
2312,neutral
23220,angry
23297,sad
23304,neutral
23341,neutral
23374,angry
23407,angry
23430,sad
23452,sad
23471,fear
23483,neutral
23507,angry
23542,happy
23549,sad
23562,sad
23584,fear
23601,sad
23654,sad
23658,neutral
2367,neutral
23675,neutral
23700,angry
23715,fear
23748,neutral
23760,sad
23764,neutral
23779,sad
23781,neutral
23792,angry
23817,fear
23829,angry
23832,neutral
23853,sad
23884,neutral
23901,sad
23905,sad
23915,happy
23945,fear
23948,sad
23965,fear
23968,fear
23978,fear
23991,sad
24013,sad
24057,fear
24066,neutral
24087,angry
2412,happy
24133,neutral
24160,fear
24168,fear
24173,sad
2418,neutral
24183,sad
24217,fear
24239,neutral
24247,sad
2431,sad
24329,sad
24363,fear
24384,happy
24420,sad
24421,sad
24460,fear
24473,sad
2451,sad
24543,angry
24545,fear
24582,sad
24643,surprise
24664,neutral
24736,angry
2476,sad
2478,sad
2485,neutral
24881,sad
24909,neutral
24916,sad
2496,sad
2499,neutral
2502,fear
25025,sad
25055,happy
25087,sad
25117,sad
25126,neutral
25211,neutral
25231,sad
25240,fear
25250,surprise
25281,sad
2530,happy
2533,fear
25330,fear
25348,neutral
25351,fear
25356,fear
25379,fear
25381,sad
2539,happy
25410,sad
25412,angry
25425,sad
2546,fear
25510,fear
25529,fear
25576,fear
25582,sad
25597,angry
25632,angry
25643,angry
2565,angry
25819,neutral
25832,sad
25843,sad
25920,angry
25961,neutral
25983,sad
25985,sad
26005,sad
26006,happy
26040,neutral
26079,happy
2615,neutral
26198,happy
26249,angry
26269,sad
26270,sad
26292,neutral
26304,neutral
26313,sad
26321,angry
2633,neutral
26339,neutral
26346,happy
2635,sad
26355,neutral
26368,fear
26378,fear
26398,angry
26404,sad
26443,happy
26484,happy
26501,sad
26543,happy
26566,angry
26573,sad
26581,sad
26586,sad
26600,happy
26612,sad
26670,fear
26675,sad
26683,fear
26702,disgust
26747,fear
26772,happy
26834,neutral
2690,sad
26959,neutral
26970,fear
27005,angry
27027,fear
27035,angry
27052,sad
27117,happy
27124,neutral
27258,sad
27292,angry
27305,fear
27350,fear
27400,sad
27410,sad
27450,fear
27461,surprise
27471,neutral
2748,sad
2751,fear
27518,fear
27522,sad
27561,neutral
27562,angry
27576,fear
27585,sad
27588,sad
27629,fear
27681,neutral
27694,sad
27719,sad
27759,sad
27776,happy
27788,sad
27810,fear
2785,angry
27873,sad
2788,sad
27887,sad
27913,neutral
27948,neutral
27993,fear
28053,angry
28073,sad
28091,sad
28100,fear
28137,angry
28143,neutral
28171,fear
28230,sad
28252,sad
28272,sad
28294,sad
28296,sad
28396,sad
28424,sad
28426,sad
28465,fear
28552,fear
28555,sad
28568,neutral
28596,angry
28696,fear
28700,happy
28794,sad
28895,sad
28966,happy
2902,angry
29058,fear
29082,sad
29112,happy
29121,neutral
29150,angry
29194,sad
29226,neutral
29243,angry
29295,sad
29298,sad
29305,sad
29318,sad
29322,happy
2934,sad
29379,fear
29383,neutral
2945,neutral
2950,neutral
29529,angry
29553,sad
29561,sad
29580,happy
29585,sad
29617,sad
29622,angry
29627,angry
29628,sad
29632,fear
29652,sad
29692,sad
29703,sad
29756,fear
29757,angry
29792,sad
29819,fear
29835,neutral
29875,sad
29897,sad
29936,fear
29937,sad
29941,neutral
29970,fear
29973,angry
29998,angry
30001,sad
30035,angry
30045,neutral
30056,sad
3007,neutral
30080,neutral
30094,fear
30104,sad
30118,sad
3012,sad
30144,angry
30170,neutral
30181,neutral
30219,angry
30251,sad
30274,happy
30289,neutral
30292,sad
30326,sad
30331,sad
30358,sad
30377,sad
30410,neutral
30439,fear
30440,neutral
30462,sad
30541,happy
30552,neutral
3056,sad
30565,sad
3059,fear
30611,sad
3075,fear
30763,neutral
30789,angry
30817,sad
30818,neutral
30853,neutral
30867,sad
3088,sad
3094,fear
31009,neutral
31068,happy
31072,happy
31099,sad
31104,neutral
31113,sad
31149,neutral
3118,sad
312,neutral
31248,sad
31265,sad
31328,neutral
31367,sad
3139,neutral
31390,fear
31409,fear
31424,sad
31506,neutral
31510,fear
31527,happy
31534,sad
31634,sad
31643,angry
31653,sad
31663,sad
31665,happy
31669,fear
3169,fear
31712,happy
31720,fear
31836,sad
31857,happy
3187,fear
32005,fear
32029,surprise
3206,happy
32139,fear
32175,angry
32183,happy
32189,sad
32202,sad
32268,neutral
32296,angry
32297,neutral
3235,angry
32383,neutral
32394,sad
32422,surprise
32565,angry
32580,happy
32582,sad
32613,sad
3263,sad
32711,fear
32744,angry
32768,neutral
32814,sad
32818,fear
32836,neutral
32843,sad
32859,happy
32861,neutral
32898,neutral
32903,angry
32911,happy
32932,sad
32982,neutral
33089,sad
33152,sad
33213,neutral
33227,fear
33247,sad
33276,surprise
33295,happy
33302,happy
33331,fear
33371,angry
33373,sad
33421,fear
33492,neutral
33516,sad
33523,sad
33538,sad
33628,sad
33636,sad
33640,sad
33686,sad
33691,neutral
33693,angry
33736,sad
33747,happy
3378,neutral
33780,sad
33786,fear
3382,sad
33820,angry
33936,neutral
33962,fear
33988,fear
3403,fear
34070,angry
34121,angry
34176,fear
34195,sad
34205,neutral
34242,fear
34250,neutral
3433,fear
34387,neutral
34408,sad
34413,surprise
34427,angry
34477,sad
34509,angry
34533,sad
34605,sad
34610,neutral
34629,disgust
34633,sad
34679,sad
34694,sad
3477,neutral
34788,sad
34798,surprise
34799,angry
34820,fear
34827,fear
34905,fear
34913,sad
34917,neutral
3492,angry
34945,fear
34985,neutral
34988,sad
34991,sad
350,fear
35030,neutral
35039,angry
35043,sad
35058,sad
3506,sad
3508,sad
35116,sad
35131,fear
35148,fear
3518,sad
35192,fear
35214,happy
35297,neutral
35318,sad
35375,fear
35386,sad
35411,sad
3546,neutral
35528,sad
35567,neutral
35605,surprise
35615,fear
35639,neutral
35691,surprise
35737,angry
35768,angry
35812,neutral
35873,fear
359,sad
3634,fear
3653,sad
3661,neutral
3731,angry
3767,angry
3825,sad
3855,sad
3869,sad
3922,neutral
3951,neutral
3972,sad
3988,sad
4130,sad
4207,happy
422,sad
4233,neutral
4274,fear
4381,sad
4389,neutral
4412,happy
4415,happy
4441,neutral
4482,sad
4534,neutral
4572,happy
4594,neutral
4596,fear
4615,sad
4624,neutral
4697,sad
4714,fear
4734,fear
4736,fear
4764,neutral
4771,sad
4811,sad
4860,fear
4940,fear
4951,fear
4958,happy
4987,neutral
5004,fear
505,sad
5055,angry
5056,sad
5058,neutral
5061,happy
5100,neutral
5101,fear
5107,sad
5147,sad
5166,neutral
5177,fear
5224,sad
5229,fear
5374,fear
5435,fear
5466,neutral
5560,neutral
5629,neutral
5642,fear
5689,sad
5710,fear
580,angry
5836,angry
5910,fear
5995,fear
6025,happy
6033,sad
6109,neutral
6137,happy
6149,sad
6187,angry
6215,sad
6265,happy
6304,fear
6312,angry
6353,angry
6400,fear
6449,fear
6459,neutral
6467,sad
6492,sad
6521,angry
6529,disgust
6551,fear
6557,neutral
6563,sad
6645,angry
6660,angry
6720,neutral
6735,sad
6771,happy
680,sad
6833,sad
6860,sad
688,fear
6897,sad
6901,neutral
6904,fear
6915,sad
6930,neutral
6957,sad
6960,sad
6964,sad
70,sad
7030,happy
7037,sad
7039,neutral
7119,fear
7121,sad
7165,sad
7232,fear
7253,sad
7268,neutral
7275,happy
7287,sad
7301,happy
7337,sad
7371,sad
7400,sad
7406,fear
7430,happy
7475,neutral
7502,fear
7536,sad
7566,sad
7569,surprise
761,fear
7618,sad
7623,neutral
7675,sad
7679,angry
7724,happy
7776,fear
7806,neutral
7848,fear
7877,sad
7878,surprise
7943,sad
7962,fear
7963,angry
7976,sad
798,fear
800,sad
8039,sad
8056,angry
8098,surprise
8099,neutral
8102,happy
8146,fear
8164,sad
8197,neutral
8203,sad
822,fear
8223,sad
8238,sad
8252,sad
8266,sad
8333,sad
8390,sad
8430,sad
8525,angry
8580,sad
8614,sad
8639,sad
8659,sad
8702,sad
8718,neutral
8738,fear
8761,neutral
8814,happy
8834,surprise
8851,happy
8876,sad
8892,sad
8925,fear
8953,sad
8955,fear
8958,fear
9006,neutral
9028,fear
9066,sad
9073,sad
9082,fear
9087,angry
9119,neutral
9142,happy
9171,sad
9219,fear
922,angry
9238,sad
9267,neutral
9327,angry
9338,disgust
9387,sad
9405,sad
9454,sad
9457,angry
9459,happy
9463,sad
9465,neutral
9498,happy
9508,sad
9548,angry
9689,happy
9693,neutral
9713,neutral
9769,happy
977,fear
98,fear
9841,sad
9864,sad
987,angry
9885,sad
9889,neutral
9923,fear
10056,surprise
10097,neutral
10162,neutral
10185,surprise
10246,surprise
10259,surprise
10268,surprise
10306,surprise
1033,surprise
10365,surprise
10372,surprise
10444,surprise
10545,surprise
10625,fear
10701,fear
10734,surprise
10755,sad
10768,surprise
10800,surprise
10813,neutral
10820,surprise
10837,surprise
10866,surprise
10909,fear
10931,surprise
10950,surprise
11000,angry
11043,surprise
1107,neutral
11126,happy
11139,surprise
1118,fear
11302,surprise
11414,surprise
11418,surprise
11429,angry
11451,surprise
11466,surprise
11589,happy
11670,surprise
11721,surprise
1176,angry
11786,surprise
11848,surprise
11865,angry
11902,surprise
12086,surprise
12107,surprise
12131,surprise
12134,surprise
12312,surprise
12320,happy
12338,surprise
1239,surprise
12463,surprise
12470,fear
1249,surprise
12504,fear
12529,surprise
12551,surprise
12567,surprise
12626,surprise
12684,happy
12723,surprise
12748,fear
12768,happy
12903,surprise
12924,happy
12960,surprise
12973,happy
13009,angry
13080,surprise
13101,angry
13145,surprise
13169,neutral
13203,happy
13205,surprise
13230,surprise
13288,happy
13460,surprise
13521,surprise
13622,angry
13684,surprise
13740,surprise
1376,surprise
13837,surprise
13876,surprise
14080,surprise
14091,disgust
14115,angry
14305,surprise
14331,surprise
14375,surprise
1449,surprise
1457,surprise
14647,surprise
14691,surprise
14697,surprise
14798,fear
14914,surprise
14927,surprise
14968,surprise
15008,fear
15034,surprise
15037,surprise
15047,surprise
15101,fear
1515,neutral
15179,surprise
15238,surprise
15244,fear
15263,fear
15354,surprise
15378,fear
15383,surprise
15416,happy
15454,surprise
15467,surprise
15486,surprise
15487,surprise
15518,surprise
15524,angry
15527,surprise
15533,surprise
15628,surprise
15635,happy
15788,neutral
15802,surprise
1583,fear
15922,fear
15944,surprise
16110,angry
16133,surprise
16172,surprise
16229,surprise
16237,surprise
16280,surprise
16396,sad
16415,sad
16441,surprise
16507,surprise
16530,surprise
16646,fear
16666,surprise
16721,fear
16756,angry
16774,sad
16829,surprise
16886,surprise
16901,fear
16947,surprise
16959,happy
16980,surprise
16995,neutral
17016,surprise
17019,sad
17027,surprise
17044,neutral
1710,angry
17137,fear
17148,surprise
17157,surprise
17161,surprise
17177,surprise
17205,surprise
17245,happy
17290,surprise
17309,surprise
1735,surprise
17350,happy
17422,fear
17429,sad
17433,fear
1750,surprise
176,surprise
17610,surprise
1764,surprise
17693,surprise
17845,surprise
17906,surprise
17919,surprise
17952,surprise
1800,surprise
18026,surprise
18038,surprise
18132,surprise
18198,surprise
18285,surprise
18313,surprise
18393,surprise
18436,neutral
18521,surprise
18555,surprise
18577,sad
18613,happy
18615,neutral
18619,surprise
18631,surprise
1864,neutral
18678,fear
18706,surprise
18742,surprise
18862,surprise
18864,surprise
19051,surprise
1911,neutral
1914,surprise
19142,surprise
19177,surprise
19187,surprise
19267,surprise
19314,surprise
19362,surprise
19389,neutral
19431,surprise
1945,surprise
1952,surprise
19594,surprise
19601,surprise
19650,surprise
19665,fear
19720,happy
19755,surprise
19795,surprise
1992,surprise
19972,fear
20041,surprise
20146,surprise
20148,surprise
20162,surprise
20167,surprise
20262,surprise
20293,surprise
20369,surprise
20373,surprise
20387,surprise
20407,fear
20467,fear
20573,fear
20584,surprise
20594,sad
20664,sad
20691,surprise
20786,fear
20855,surprise
20882,surprise
2090,surprise
20935,angry
20947,sad
20967,angry
20989,fear
21044,surprise
21072,surprise
21074,surprise
2114,fear
21148,surprise
21151,fear
21153,surprise
21154,surprise
2119,surprise
21217,surprise
21233,fear
21239,surprise
21299,surprise
21417,surprise
2146,sad
21461,surprise
21468,surprise
21545,fear
21570,surprise
21578,surprise
21587,surprise
2168,sad
2173,surprise
21807,surprise
21824,surprise
21834,surprise
21887,angry
21896,happy
21906,surprise
2195,surprise
21973,surprise
21987,surprise
2200,surprise
22019,fear
22025,angry
22128,surprise
22131,surprise
22278,angry
2228,surprise
22305,surprise
22322,angry
2234,surprise
22372,surprise
22497,surprise
22509,fear
22525,fear
22666,surprise
22741,sad
22771,surprise
22864,fear
22921,surprise
23053,surprise
23151,surprise
23155,surprise
23328,surprise
23346,angry
23386,neutral
23413,angry
23433,neutral
23661,surprise
23662,surprise
23739,neutral
23747,surprise
23751,surprise
23885,fear
23893,surprise
23917,happy
23941,neutral
23943,neutral
23949,surprise
24022,fear
24031,neutral
24046,surprise
24050,surprise
24143,surprise
24163,surprise
24167,surprise
24174,surprise
24179,neutral
24201,surprise
24291,happy
24404,sad
24411,surprise
24415,angry
24432,surprise
24433,surprise
2448,happy
24557,surprise
2461,surprise
24646,surprise
24668,surprise
24756,happy
24893,happy
24904,happy
24921,surprise
25010,surprise
25036,surprise
25044,surprise
25107,surprise
25143,surprise
25188,surprise
25229,sad
25234,fear
25280,surprise
2529,surprise
25319,fear
25390,surprise
25397,surprise
25402,surprise
25416,surprise
25492,happy
25539,surprise
25563,surprise
25571,surprise
256,surprise
25610,fear
25636,fear
25674,surprise
25687,sad
25709,surprise
25742,surprise
25781,surprise
25808,disgust
25906,happy
25959,surprise
26076,surprise
26087,surprise
26101,surprise
26102,surprise
26133,surprise
2619,surprise
26243,surprise
2634,fear
26452,surprise
26455,surprise
26483,surprise
26487,surprise
26500,surprise
26556,neutral
26626,happy
26708,angry
26800,neutral
26825,surprise
26907,surprise
26910,surprise
26914,angry
26944,surprise
27025,happy
27039,fear
27070,fear
27125,surprise
27165,fear
27174,surprise
27193,surprise
27240,surprise
27270,surprise
27273,surprise
27321,surprise
27325,surprise
27328,surprise
2744,sad
27566,fear
27577,surprise
2758,surprise
27586,surprise
2759,surprise
276,surprise
27696,surprise
27737,fear
27756,surprise
27774,surprise
27803,surprise
27916,surprise
27919,sad
27926,surprise
27933,surprise
27973,surprise
27979,surprise
2803,angry
28076,surprise
28082,angry
28130,surprise
28182,surprise
28219,neutral
28236,neutral
28287,surprise
28328,surprise
28335,fear
28342,fear
2835,surprise
2837,surprise
28370,happy
28421,surprise
28441,surprise
28448,surprise
28476,surprise
28482,surprise
